country,points,price,province,taster_name,title,variety,winery,val,,,,,,
US,87,15,California,Virginie Boone,Emerald Hare 2016 Rosé (Napa Valley),Rosé,Emerald Hare,312,,,,,,
US,90,24,California,Virginie Boone,Envy 2013 Pink Passion Cabernet Rosé (Napa Valley),Rosé,Envy,312,,,,,,
US,83,14,California,Virginie Boone,Estate Crush 2012 Rosé (Lodi),Rosé,Estate Crush,312,,,,,,
US,87,20,California,Matt Kettmann,Feliz Noche 2013 Mi Pasión Rosé (Santa Barbara County),Rosé,Feliz Noche,312,,,,,,
US,91,40,California,Matt Kettmann,Fesstivity 2014 Brut Rosé (Sta. Rita Hills),Rosé,Fesstivity,312,,,,,,
US,87,16,California,Jim Gordon,Fleur de California 2014 Pinot Noir Rosé (North Coast),Rosé,Fleur de California,312,,,,,,
US,86,28,California,Matt Kettmann,Folktale 2016 Rosé (Monterey County),Rosé,Folktale,312,,,,,,
US,89,16,California,Matt Kettmann,Fossil Point 2016 Rosé (Central Coast),Rosé,Fossil Point,312,,,,,,
US,86,18,California,Jim Gordon,Fount NV Batch No 01 Rosé (California),Rosé,Fount,312,,,,,,
US,87,28,California,Matt Kettmann,Four Lanterns 2014 Sunset Rosé (Paso Robles),Rosé,Four Lanterns,312,,,,,,
US,86,11,California,Virginie Boone,Frisk 2011 Prickly Rosé (Lodi),Rosé,Frisk,312,,,,,,
US,86,40,California,Jim Gordon,Galatea Effect 2013 Conoscenti Rosé (California),Rosé,Galatea Effect,312,,,,,,
US,92,42,California,Matt Kettmann,Goat Bubbles 2014 Solomon Hills Vineyard Rosé (Santa Maria Valley),Rosé,Goat Bubbles,312,,,,,,
US,90,28,California,Virginie Boone,Gracianna 2015 Arozza Rosé (Russian River Valley),Rosé,Gracianna,312,,,,,,
US,85,18,California,Matt Kettmann,Graveyard NV Paso Tombstone Pink Rosé (Paso Robles),Rosé,Graveyard,312,,,,,,
US,88,22,California,Matt Kettmann,Grey Wolf Cellars 2015 Soul Mate Rosé (Paso Robles),Rosé,Grey Wolf Cellars,312,,,,,,
US,89,25,California,Virginie Boone,Grgich Hills 2016 Rosé (Napa Valley),Rosé,Grgich Hills,312,,,,,,
US,90,21,California,Matt Kettmann,Halter Ranch 2015 Rosé (Paso Robles),Rosé,Halter Ranch,312,,,,,,
US,88,28,California,Matt Kettmann,HammerSky 2013 Rosé (Paso Robles),Rosé,HammerSky,312,,,,,,
US,86,32,California,Matt Kettmann,HammerSky NV Rosé (Paso Robles),Rosé,HammerSky,312,,,,,,
US,88,14,California,Virginie Boone,Hannah Nicole Vineyards 2010 Grenache Rosé (Contra Costa County),Rosé,Hannah Nicole Vineyards,312,,,,,,
US,89,20,California,Matt Kettmann,Hearst Ranch 2014 Julia Rosé (Paso Robles),Rosé,Hearst Ranch,312,,,,,,
US,86,18,California,Jim Gordon,Helwig 2013 Rosé de Shenandoah Rosé (Shenandoah Valley (CA)),Rosé,Helwig,312,,,,,,
US,87,13,California,Jim Gordon,Hess 2016 Shirtail Ranches Rosé (California),Rosé,Hess,312,,,,,,
US,88,20,California,Jim Gordon,High Valley Vineyard 2016 High Valley Rosé (Lake County),Rosé,High Valley Vineyard,312,,,,,,
US,90,20,California,Jim Gordon,Holly's Hill 2014 Estate Rosé (El Dorado),Rosé,Holly's Hill,312,,,,,,
US,91,22,California,Jim Gordon,Holly's Hill 2016 Estate Rosé (El Dorado),Rosé,Holly's Hill,312,,,,,,
US,88,17,California,Virginie Boone,Horse & Plow 2012 Rosé (North Coast),Rosé,Horse & Plow,312,,,,,,
US,88,25,California,Virginie Boone,Ideology 2014 Estate Rosé (Oak Knoll District),Rosé,Ideology,312,,,,,,
US,88,24,California,Matt Kettmann,Jamie Slone Wines 2015 Rosé (Santa Barbara County),Rosé,Jamie Slone Wines,312,,,,,,
US,82,17,California,Virginie Boone,Jason-Stephens 2012 Estate Rosé (Santa Clara Valley),Rosé,Jason-Stephens,312,,,,,,
US,89,40,California,Virginie Boone,Jericho Canyon Vineyard 2013 Estate Rosé (Napa Valley),Rosé,Jericho Canyon Vineyard,312,,,,,,
US,86,15,California,Jim Gordon,Josh Cellars 2016 Rosé (California),Rosé,Josh Cellars,312,,,,,,
US,90,22,California,Matt Kettmann,Joyce 2015 Rosé (Monterey),Rosé,Joyce,312,,,,,,
US,92,25,California,Matt Kettmann,Joyce 2016 Turbidity Current Rosé (Monterey County),Rosé,Joyce,312,,,,,,
US,87,24,California,Jim Gordon,Julietta 2015 Romeo's Rosé (California),Rosé,Julietta,312,,,,,,
US,87,20,California,Matt Kettmann,Justin 2013 Rosé (Paso Robles),Rosé,Justin,312,,,,,,
US,90,18,California,Virginie Boone,K Squared Cellars 2016 Rosé (Russian River Valley),Rosé,K Squared Cellars,312,,,,,,
US,91,22,California,Virginie Boone,Kale 2013 Rosé (Napa Valley),Rosé,Kale,312,,,,,,
US,90,25,California,Virginie Boone,Kale 2014 Rosé (Sonoma County),Rosé,Kale,312,,,,,,
US,90,30,California,Virginie Boone,Kale 2015 Rosé (Sonoma County),Rosé,Kale,312,,,,,,
US,92,35,California,Virginie Boone,Kale 2016 McGah Vineyard Rosé (Rutherford),Rosé,Kale,312,,,,,,
US,90,28,California,Matt Kettmann,Kaleidos 2015 Rosé (Paso Robles),Rosé,Kaleidos,312,,,,,,
US,90,22,California,Virginie Boone,Keller Estate 2015 Estate Rosé (Sonoma Coast),Rosé,Keller Estate,312,,,,,,
US,89,20,California,Matt Kettmann,Kings Carey 2016 Rosé (Santa Ynez Valley),Rosé,Kings Carey,312,,,,,,
US,90,15,California,Jim Gordon,Klinker Brick 2015 Rosé (Lodi),Rosé,Klinker Brick,312,,,,,,
US,89,15,California,Jim Gordon,Klinker Brick 2016 Bricks and Roses Rosé (Lodi),Rosé,Klinker Brick,312,,,,,,
US,91,24,California,Virginie Boone,Kokomo 2014 Pauline's Vineyard Grenache Rosé (Dry Creek Valley),Rosé,Kokomo,312,,,,,,
US,91,18,California,Virginie Boone,Kokomo 2015 Grenache Rosé (North Coast),Rosé,Kokomo,312,,,,,,
US,92,24,California,Virginie Boone,Kokomo 2015 Pauline's Vineyard Grenache Rosé (Dry Creek Valley),Rosé,Kokomo,312,,,,,,
US,87,20,California,Jim Gordon,Kokomo 2016 Grenache Rosé (North Coast),Rosé,Kokomo,312,,,,,,
US,90,24,California,Virginie Boone,Kokomo 2016 Pauline's Vineyard Grenache Rosé (Dry Creek Valley),Rosé,Kokomo,312,,,,,,
US,88,30,California,Virginie Boone,Kristodd 2015 Rosé (Howell Mountain),Rosé,Kristodd,312,,,,,,
US,90,38,California,Virginie Boone,Krupp Brothers 2016 The Damsel Rosé (Napa Valley),Rosé,Krupp Brothers,312,,,,,,
US,89,16,California,Virginie Boone,La Clarine Farm 2011 Syrah-Mourvèdre Rosé (Sierra Foothills),Rosé,La Clarine Farm,312,,,,,,
US,90,17,California,Virginie Boone,La Clarine Farm 2012 Rosé (Sierra Foothills),Rosé,La Clarine Farm,312,,,,,,
US,82,18,California,Jim Gordon,La Clarine Farm 2014 Rosé (Sierra Foothills),Rosé,La Clarine Farm,312,,,,,,
US,88,25,California,Matt Kettmann,Larner 2015 Rosé (Ballard Canyon),Rosé,Larner,312,,,,,,
US,89,25,California,Jim Gordon,Las Positas 2014 Estate Rosé (Livermore Valley),Rosé,Las Positas,312,,,,,,
US,85,30,California,Jim Gordon,Las Positas 2015 Estate Rosé (Livermore Valley),Rosé,Las Positas,312,,,,,,
US,88,28,California,Virginie Boone,Lasseter 2015 Enjoué Estate Grown Rosé (Sonoma Valley),Rosé,Lasseter,312,,,,,,
US,86,28,California,Virginie Boone,Lasseter 2016 Enjoué Estate Grown Rosé (Sonoma Valley),Rosé,Lasseter,312,,,,,,
US,91,22,California,Jim Gordon,Lazy Creek 2015 Rosé (Anderson Valley),Rosé,Lazy Creek,312,,,,,,
US,94,26,California,Virginie Boone,Limerick Lane 2015 Grenache Rosé (Russian River Valley),Rosé,Limerick Lane,312,,,,,,
US,92,30,California,Virginie Boone,Limerick Lane 2016 Syrah Rosé (Russian River Valley),Rosé,Limerick Lane,312,,,,,,
US,90,23,California,Matt Kettmann,Liquid Farm 2015 Vogelzang Vineyard Rosé (Happy Canyon of Santa Barbara),Rosé,Liquid Farm,312,,,,,,
US,80,18,California,Virginie Boone,Loken Cellars NV Reserve Lot 14 Rosé (California),Rosé,Loken Cellars,312,,,,,,
US,88,22,California,Jim Gordon,Longevity 2015 Rose of Deb-ru-vée Rosé (Livermore Valley),Rosé,Longevity,312,,,,,,
US,85,20,California,Virginie Boone,Lorenzi Estate 2010 Rita's Rosé Merlot Rosé (Temecula Valley),Rosé,Lorenzi Estate,312,,,,,,
US,88,20,California,Matt Kettmann,Love & Hope 2015 Rosé (Paso Robles),Rosé,Love & Hope,312,,,,,,
US,87,20,California,Matt Kettmann,Love & Hope 2016 Rosé (Paso Robles),Rosé,Love & Hope,312,,,,,,
US,90,32,California,Virginie Boone,Luna 2016 Minuet Sangiovese Rosé (Napa Valley),Rosé,Luna,312,,,,,,
US,86,27,California,Matt Kettmann,LXV 2014 Heart Note Rosé (Paso Robles),Rosé,LXV,312,,,,,,
US,85,27,California,Matt Kettmann,LXV 2015 Heart Note Rosé (Paso Robles),Rosé,LXV,312,,,,,,
US,86,15,California,Jim Gordon,Magic Maker 2016 Rosé (California),Rosé,Magic Maker,312,,,,,,
US,91,22,California,Matt Kettmann,Malene Wines 2015 Rosé (Central Coast),Rosé,Malene Wines,312,,,,,,
US,91,22,California,Matt Kettmann,Malene Wines 2016 Rosé (Central Coast),Rosé,Malene Wines,312,,,,,,
US,91,21,California,Matt Kettmann,Margerum 2016 Riviera Rosé (Santa Barbara County),Rosé,Margerum,312,,,,,,
US,88,14,California,Jim Gordon,Marietta Cellars 2016 Old Vine Rosé (California),Rosé,Marietta Cellars,312,,,,,,
US,86,20,California,Matt Kettmann,Mariposa 2016 Rosé (Central Coast),Rosé,Mariposa,312,,,,,,
US,90,22,California,Jim Gordon,Markus Wine Co 2016 Zeal Rosé (Lodi),Rosé,Markus Wine Co,312,,,,,,
US,87,20,California,Matt Kettmann,Martellotto 2014 La Rosa Rosé (Santa Ynez Valley),Rosé,Martellotto,312,,,,,,
US,84,12,California,Virginie Boone,Matchbook 2012 Estate Bottled Rosé (Dunnigan Hills),Rosé,Matchbook,312,,,,,,
US,85,16,California,Jim Gordon,Matchbook 2014 Estate Bottled Rosé (Dunnigan Hills),Rosé,Matchbook,312,,,,,,
US,86,12,California,Jim Gordon,Matchbook 2016 Estate Bottled Rosé (Dunnigan Hills),Rosé,Matchbook,312,,,,,,
US,88,24,California,Matt Kettmann,Mattina Fiore 2014 Murmur Vineyard Rosé (Santa Maria Valley),Rosé,Mattina Fiore,312,,,,,,
US,90,18,California,Virginie Boone,McCay Cellars 2012 Rosé (Lodi),Rosé,McCay Cellars,312,,,,,,
US,90,20,California,Jim Gordon,McEvoy Ranch 2014 Rosebud Rosé (Marin County),Rosé,McEvoy Ranch,312,,,,,,
US,89,16,California,Jim Gordon,McFadden 2015 Fontaine Rosé (Potter Valley),Rosé,McFadden,312,,,,,,
US,86,18,California,Matt Kettmann,MCV 2013 Pink Rosé (Paso Robles),Rosé,MCV,312,,,,,,
US,87,27,California,Virginie Boone,Medlock Ames 2015 Bell Mountain Estate Rosé (Alexander Valley),Rosé,Medlock Ames,312,,,,,,
US,86,18,California,Virginie Boone,Midsummer Cellars 2010 Button and Turkovich Vineyard Rosé (Yolo County),Rosé,Midsummer Cellars,312,,,,,,
US,89,19,California,Jim Gordon,Midsummer Cellars 2014 Grenache Rosé (Yolo County),Rosé,Midsummer Cellars,312,,,,,,
US,88,17,California,Virginie Boone,Miraflores 2011 Estate Barbera Rosé (El Dorado),Rosé,Miraflores,312,,,,,,
US,90,25,California,Matt Kettmann,Miralta 2016 Rosé (Monterey),Rosé,Miralta,312,,,,,,
US,88,24,California,Matt Kettmann,Municipal Winemakers 2016 Debra Blush Wine Rosé (California),Rosé,Municipal Winemakers,312,,,,,,
US,89,25,California,Matt Kettmann,Municipal Winemakers 2016 Pale Pink Rosé (Santa Barbara County),Rosé,Municipal Winemakers,312,,,,,,
US,91,30,California,Jim Gordon,Murrieta's Well 2016 Dry Rosé (Livermore Valley),Rosé,Murrieta's Well,312,,,,,,
US,85,20,California,Virginie Boone,Naggiar 2010 Estate Rosé (Sierra Foothills),Rosé,Naggiar,312,,,,,,
US,85,21,California,Jim Gordon,Naggiar 2013 Estate Rosé (Sierra Foothills),Rosé,Naggiar,312,,,,,,
US,83,22,California,Jim Gordon,Naggiar 2014 Estate Rosé (Sierra Foothills),Rosé,Naggiar,312,,,,,,
US,83,24,California,Jim Gordon,Naggiar 2016 Estate Rosé (Sierra Foothills),Rosé,Naggiar,312,,,,,,
US,89,18,California,Jim Gordon,Naughty Boy 2014 Floyd and Eddie Dry Rosé (Mendocino),Rosé,Naughty Boy,312,,,,,,
US,87,20,California,Jim Gordon,Navarro 2014 Rosé (Anderson Valley),Rosé,Navarro,312,,,,,,
US,89,20,California,Jim Gordon,Navarro 2015 Rosé (Anderson Valley),Rosé,Navarro,312,,,,,,
US,90,20,California,Jim Gordon,Navarro 2016 Rosé (Mendocino),Rosé,Navarro,312,,,,,,
US,89,15,California,Matt Kettmann,Noble Vines 2016 515 Vine Select Rosé (Central Coast),Rosé,Noble Vines,312,,,,,,
US,86,14,California,Jim Gordon,Oak Ridge NV OZV Rosé (California),Rosé,Oak Ridge,312,,,,,,
US,88,22,California,Virginie Boone,Occasio 2010 Del Arroyo Vineyard Rose of Pinot Noir Rosé (Livermore Valley),Rosé,Occasio,312,,,,,,
US,92,18,California,Virginie Boone,Onesta 2012 Bechthold Vineyard Rosé (Lodi),Rosé,Onesta,312,,,,,,
US,85,30,California,Jim Gordon,Onward 2016 Hawkeye Ranch Petillant Naturel Rosé (Redwood Valley),Rosé,Onward,312,,,,,,
US,89,25,California,Matt Kettmann,ONX 2013 Indie Rosé (Paso Robles),Rosé,ONX,312,,,,,,
US,91,19,California,Matt Kettmann,ONX 2016 Indie Rosé (Paso Robles),Rosé,ONX,312,,,,,,
US,84,13,California,Jim Gordon,OZV NV Rosé (California),Rosé,OZV,312,,,,,,
US,88,18,California,Jim Gordon,Page Mill Winery 2014 Angela's Cuvee Rosé (California),Rosé,Page Mill Winery,312,,,,,,
US,90,32,California,Virginie Boone,Paraduxx 2016 Rosé (Napa Valley),Rosé,Paraduxx,312,,,,,,
US,87,38,California,Virginie Boone,Patland 2014 Lillá in Fiore Rosé (Napa Valley),Rosé,Patland,312,,,,,,
US,86,21,California,Jim Gordon,Peace Water 2015 Inspire Rosé (North Coast),Rosé,Peace Water,312,,,,,,
US,90,25,California,Virginie Boone,Peju 2015 Rosé (Napa Valley),Rosé,Peju,312,,,,,,
US,91,25,California,Jim Gordon,Pennyroyal Farm 2015 Rosé (Anderson Valley),Rosé,Pennyroyal Farm,312,,,,,,
US,86,28,California,Matt Kettmann,Ponte 2016 Pas Doux Rosé (Temecula),Rosé,Ponte,312,,,,,,
US,84,32,California,Matt Kettmann,Proulx 2013 Resistance Willow Creek Farm Rosé (Paso Robles),Rosé,Proulx,312,,,,,,
US,86,24,California,Matt Kettmann,Proulx 2013 Willow Creek Farm Rosé (Paso Robles),Rosé,Proulx,312,,,,,,
US,89,42,California,Matt Kettmann,Proulx 2016 Resistance Willow Creek Farm Rosé (Paso Robles),Rosé,Proulx,312,,,,,,
US,85,20,California,Matt Kettmann,Puma Road 2014 Pedregal Vineyard Estate Grown Rosé (Paicines),Rosé,Puma Road,312,,,,,,
US,91,22,California,Virginie Boone,Quivira 2013 Rosé (Dry Creek Valley),Rosé,Quivira,312,,,,,,
US,91,22,California,Virginie Boone,Quivira 2014 Rosé (Dry Creek Valley),Rosé,Quivira,312,,,,,,
US,93,22,California,Virginie Boone,Quivira 2016 Wine Creek Ranch Rosé (Dry Creek Valley),Rosé,Quivira,312,,,,,,
US,88,15,California,Matt Kettmann,Rabble 2016 Mossfire Ranch Rosé (Paso Robles),Rosé,Rabble,312,,,,,,
US,87,10,California,Jim Gordon,Rare NV Grape 4 Blend Rosé (California),Rosé,Rare,312,,,,,,
US,87,28,California,Matt Kettmann,Refugio Ranch 2016 Rosé (Santa Ynez Valley),Rosé,Refugio Ranch,312,,,,,,
US,88,20,California,Jim Gordon,Renwood 2016 Rosé (Amador County),Rosé,Renwood,312,,,,,,
US,85,22,California,Matt Kettmann,Reyes 2016 Renaissance Rosé (California),Rosé,Reyes,312,,,,,,
US,88,28,California,Matt Kettmann,Rideau 2014 Estate Rosé (Santa Ynez Valley),Rosé,Rideau,312,,,,,,
US,87,14,California,Matt Kettmann,Robert Hall 2015 Rose de Robles Rosé (Paso Robles),Rosé,Robert Hall,312,,,,,,
US,87,18,California,Virginie Boone,Rock Wall 2011 Uncle Roget's Grenache Rosé (Yolo County),Rosé,Rock Wall,312,,,,,,
US,89,18,California,Jim Gordon,Rock Wall 2014 Uncle Roget's Rosé (Yolo County),Rosé,Rock Wall,312,,,,,,
US,86,22,California,Jim Gordon,Rock Wall 2014 Zin Nymph Rosé (Lodi),Rosé,Rock Wall,312,,,,,,
US,87,18,California,Jim Gordon,Rock Wall 2016 Uncle Roget's Rosé (Yolo County),Rosé,Rock Wall,312,,,,,,
US,91,35,California,Virginie Boone,Rose & Thistle 2015 Rosé (Napa Valley),Rosé,Rose & Thistle,312,,,,,,
US,85,35,California,Virginie Boone,Rose & Thistle 2016 Rosé (Napa Valley),Rosé,Rose & Thistle,312,,,,,,
US,86,22,California,Jim Gordon,Sanglier Cellars 2014 Sun Tusque Dry Rosé (Sonoma County),Rosé,Sanglier Cellars,312,,,,,,
US,89,45,California,Matt Kettmann,Sanguis 2013 Rosé (Central Coast),Rosé,Sanguis,312,,,,,,
US,83,10,California,Jim Gordon,Sans Wine Co 2016 Poor Ranch Vineyards Rosé (Mendocino County),Rosé,Sans Wine Co,312,,,,,,
US,96,150,California,Jim Gordon,Schramsberg 2008 J. Schram Rosé (North Coast),Rosé,Schramsberg,312,,,,,,
US,92,45,California,Jim Gordon,Schramsberg 2014 Brut Rosé (North Coast),Rosé,Schramsberg,312,,,,,,
US,88,13,California,Jim Gordon,Scotto Family Cellars 2016 Dry Sangiovese Rosé (Lodi),Rosé,Scotto Family Cellars,312,,,,,,
US,90,18,California,Matt Kettmann,Scratch 2013 Rosé (Monterey County),Rosé,Scratch,312,,,,,,
US,88,12,California,Matt Kettmann,SeaGlass 2016 Rosé (Monterey County),Rosé,SeaGlass,312,,,,,,
US,90,25,California,Jim Gordon,Senses 2014 Rosé of Rosé (Sonoma Coast),Rosé,Senses,312,,,,,,
US,91,25,California,Virginie Boone,Sidebar 2014 Rosé (Russian River Valley),Rosé,Sidebar,312,,,,,,
US,91,21,California,Virginie Boone,Sidebar 2016 Syrah Rosé (Russian River Valley),Rosé,Sidebar,312,,,,,,
US,86,27,California,Virginie Boone,Simi 2013 Dry Rosé (Sonoma County),Rosé,Simi,312,,,,,,
US,85,18,California,Virginie Boone,Simi 2014 Dry Rosé (Sonoma County),Rosé,Simi,312,,,,,,
US,83,15,California,Jim Gordon,SIP 2016 Rosé (California),Rosé,SIP,312,,,,,,
US,87,16,California,Virginie Boone,Six Sigma Ranch 2012 Marianne's Rosé (Lake County),Rosé,Six Sigma Ranch,312,,,,,,
US,87,21,California,Virginie Boone,Smoke Tree 2016 Rosé (California),Rosé,Smoke Tree,312,,,,,,
US,86,11,California,Virginie Boone,Sobon Estate 2012 ReZerve Rosé (Amador County),Rosé,Sobon Estate,312,,,,,,
US,84,13,California,Jim Gordon,Sobon Estate 2015 Rosé (Amador County),Rosé,Sobon Estate,312,,,,,,
US,89,13,California,Jim Gordon,Sobon Estate 2016 Rosé (Amador County),Rosé,Sobon Estate,312,,,,,,
US,88,19,California,Matt Kettmann,Sofia 2014 Rosé (Monterey County),Rosé,Sofia,312,,,,,,
US,87,19,California,Matt Kettmann,Sofia 2015 Rosé (Monterey County),Rosé,Sofia,312,,,,,,
US,90,18,California,Jim Gordon,Sol Rouge 2014 Rosé (Lake County),Rosé,Sol Rouge,312,,,,,,
US,87,22,California,Matt Kettmann,Solminer 2013 Linus Rosé (Santa Ynez Valley),Rosé,Solminer,312,,,,,,
US,87,16,California,Virginie Boone,Sorelle Winery 2011 Sogno Dolce Rosato Sangiovese Rosé (Lodi),Rosé,Sorelle Winery,312,,,,,,
US,89,16,California,Virginie Boone,Sorelle Winery 2012 Bella E Rosa Rosé (Lodi),Rosé,Sorelle Winery,312,,,,,,
US,88,26,California,Virginie Boone,Spicy Vines 2015 Violet Rose Rosé (Dry Creek Valley),Rosé,Spicy Vines,312,,,,,,
US,86,28,California,Virginie Boone,Spicy Vines 2016 Violet Rosé (Dry Creek Valley),Rosé,Spicy Vines,312,,,,,,
US,83,25,California,Virginie Boone,Spiriterra 2014 Estate Muscadine Rosé (Napa Valley),Rosé,Spiriterra,312,,,,,,
US,88,14,California,Jim Gordon,Sterling 2016 Vintner's Collection Rosé (California),Rosé,Sterling,312,,,,,,
US,90,28,California,Virginie Boone,Stewart Cellars 2016 Rosé (Sonoma Mountain),Rosé,Stewart Cellars,312,,,,,,
US,87,27,California,Matt Kettmann,Tablas Creek 2013 Dianthus Estate Mourvèdre-Grenache-Counoise Rosé (Paso Robles),Rosé,Tablas Creek,312,,,,,,
US,90,20,California,Matt Kettmann,Tablas Creek 2014 Patelin de Tablas Rosé (Paso Robles),Rosé,Tablas Creek,312,,,,,,
US,91,25,California,Matt Kettmann,Tablas Creek 2015 Patelin de Tablas Rosé (Paso Robles),Rosé,Tablas Creek,312,,,,,,
US,86,25,California,Virginie Boone,Tedeschi Family 2014 Rosé (Napa Valley),Rosé,Tedeschi Family,312,,,,,,
US,86,20,California,Matt Kettmann,Tenshen 2016 Rosé (Central Coast),Rosé,Tenshen,312,,,,,,
US,89,16,California,Jim Gordon,Terra d'Oro 2015 Rosé (Amador County),Rosé,Terra d'Oro,312,,,,,,
US,88,17,California,Jim Gordon,Terra d'Oro 2016 Rosé (Amador County),Rosé,Terra d'Oro,312,,,,,,
US,92,20,California,Jim Gordon,Terre Rouge 2016 Vin Gris d'Amour Rosé (Sierra Foothills),Rosé,Terre Rouge,312,,,,,,
US,86,10,California,Jim Gordon,The Archivist 2015 Rosé (Lodi),Rosé,The Archivist,312,,,,,,
US,89,22,California,Jim Gordon,The Forager 2016 Vin Gris Rosé (Mendocino County),Rosé,The Forager,312,,,,,,
US,90,20,California,Jim Gordon,The Withers Winery 2014 Rosé (El Dorado),Rosé,The Withers Winery,312,,,,,,
US,86,24,California,Jim Gordon,The Withers Winery 2015 Rosé (El Dorado),Rosé,The Withers Winery,312,,,,,,
US,88,24,California,Jim Gordon,Theopolis 2014 Rosé (Yorkville Highlands),Rosé,Theopolis,312,,,,,,
US,87,16,California,Jim Gordon,Three 2015 Old Vines Rosé (Contra Costa County),Rosé,Three,312,,,,,,
US,89,16,California,Jim Gordon,Tinto Rey 2016 Rosé (Dunnigan Hills),Rosé,Tinto Rey,312,,,,,,
US,90,28,California,Virginie Boone,Tres Sabores 2016 Ingrid and Julia Rosé (Napa Valley),Rosé,Tres Sabores,312,,,,,,
US,87,30,California,Jim Gordon,Troika 2015 Rosé (Mendocino County),Rosé,Troika,312,,,,,,
US,88,22,California,Virginie Boone,Uptick Vineyards 2014 Hilda's Rosé (Russian River Valley),Rosé,Uptick Vineyards,312,,,,,,
